Country Name,Country Code,Series Name,Series Code,year,value,unit
Afghanistan,AFG,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2019,1000,NA
Afghanistan,AFG,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2020,1000,NA
Afghanistan,AFG,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2021,1100,NA
Afghanistan,AFG,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2022,1100,NA
Afghanistan,AFG,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2023,NA,NA
Afghanistan,AFG,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2024,NA,NA
Afghanistan,AFG,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2018,1100,NA
Afghanistan,AFG,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2019,1200,NA
Afghanistan,AFG,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2020,1100,NA
Afghanistan,AFG,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2021,1200,NA
Afghanistan,AFG,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2022,1300,NA
Afghanistan,AFG,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2023,NA,NA
Afghanistan,AFG,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2024,NA,NA
Afghanistan,AFG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2018,4.49396889834487,% of working-age population
Afghanistan,AFG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2019,4.47933729391896,% of working-age population
Afghanistan,AFG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2020,4.43914504829198,% of working-age population
Afghanistan,AFG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2021,4.37770795171109,% of working-age population
Afghanistan,AFG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2022,4.35612777763319,% of working-age population
Afghanistan,AFG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2023,4.37077621707188,% of working-age population
Afghanistan,AFG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2024,4.388419486435,% of working-age population
Afghanistan,AFG,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2018,85.3556370774652,% of working-age population
Afghanistan,AFG,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2019,84.0326903183033,% of working-age population
Afghanistan,AFG,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2020,82.8086718663843,% of working-age population
Afghanistan,AFG,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2021,81.7057602287166,% of working-age population
Afghanistan,AFG,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2022,80.6063615512807,% of working-age population
Afghanistan,AFG,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2023,79.4653966265569,% of working-age population
Afghanistan,AFG,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2024,78.3884288293884,% of working-age population
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018,58.2769881790166,% of land area
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,2019,58.2769881790166,% of land area
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,2020,58.7415482268525,% of land area
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,2021,58.7415482268525,% of land area
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,2022,58.7415482268525,% of land area
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,2023,NA,% of land area
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,2024,NA,% of land area
Afghanistan,AFG,Agricultural land (sq. km),AG.LND.AGRI.K2,2018,380100,sq. km
Afghanistan,AFG,Agricultural land (sq. km),AG.LND.AGRI.K2,2019,380100,sq. km
Afghanistan,AFG,Agricultural land (sq. km),AG.LND.AGRI.K2,2020,383130,sq. km
Afghanistan,AFG,Agricultural land (sq. km),AG.LND.AGRI.K2,2021,383130,sq. km
Afghanistan,AFG,Agricultural land (sq. km),AG.LND.AGRI.K2,2022,NA,sq. km
Afghanistan,AFG,Agricultural land (sq. km),AG.LND.AGRI.K2,2023,NA,sq. km
Afghanistan,AFG,Agricultural land (sq. km),AG.LND.AGRI.K2,2024,NA,sq. km
Afghanistan,AFG,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2018,5.1223362273086,% of total agricultural land
Afghanistan,AFG,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2019,6.00631412786109,% of total agricultural land
Afghanistan,AFG,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2020,6.50692976274372,% of total agricultural land
Afghanistan,AFG,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2021,6.50692976274372,% of total agricultural land
Afghanistan,AFG,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2022,NA,% of total agricultural land
Afghanistan,AFG,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2023,NA,% of total agricultural land
Afghanistan,AFG,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2024,NA,% of total agricultural land
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2018,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2019,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2020,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2021,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2022,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2023,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2024,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2018,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2019,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2020,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2021,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2022,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2023,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2024,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2018,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2019,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2020,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2021,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2022,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2023,NA,hours per week
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2024,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2018,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2019,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2020,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2021,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2022,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2023,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2024,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2018,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2019,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2020,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2021,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2022,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2023,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2024,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2018,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2019,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2020,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2021,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2022,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2023,NA,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2024,NA,hours per week
Afghanistan,AFG,Completeness of birth registration (%),SP.REG.BRTH.ZS,2018,NA,%
Afghanistan,AFG,Completeness of birth registration (%),SP.REG.BRTH.ZS,2019,NA,%
Afghanistan,AFG,Completeness of birth registration (%),SP.REG.BRTH.ZS,2020,NA,%
Afghanistan,AFG,Completeness of birth registration (%),SP.REG.BRTH.ZS,2021,NA,%
Afghanistan,AFG,Completeness of birth registration (%),SP.REG.BRTH.ZS,2022,NA,%
Afghanistan,AFG,Completeness of birth registration (%),SP.REG.BRTH.ZS,2023,NA,%
Afghanistan,AFG,Completeness of birth registration (%),SP.REG.BRTH.ZS,2024,NA,%
Afghanistan,AFG,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2018,0.541363923742697,% of GDP
Afghanistan,AFG,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2019,0.334119584032567,% of GDP
Afghanistan,AFG,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2020,0.00700147458719358,% of GDP
Afghanistan,AFG,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2021,0.0193977562950517,% of GDP
Afghanistan,AFG,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2022,NA,% of GDP
Afghanistan,AFG,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2023,NA,% of GDP
Afghanistan,AFG,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2024,NA,% of GDP
Afghanistan,AFG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2018,7.271,"per 1,000 people"
Afghanistan,AFG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2019,7.064,"per 1,000 people"
Afghanistan,AFG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2020,7.565,"per 1,000 people"
Afghanistan,AFG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2021,8.002,"per 1,000 people"
Afghanistan,AFG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2022,5.993,"per 1,000 people"
Afghanistan,AFG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2023,5.797,"per 1,000 people"
Afghanistan,AFG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2024,NA,"per 1,000 people"
Afghanistan,AFG,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2018,NA,1-5 scale; 5=best
Afghanistan,AFG,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2019,NA,1-5 scale; 5=best
Afghanistan,AFG,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2020,NA,1-5 scale; 5=best
Afghanistan,AFG,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2021,NA,1-5 scale; 5=best
Afghanistan,AFG,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2022,NA,1-5 scale; 5=best
Afghanistan,AFG,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2023,NA,1-5 scale; 5=best
Afghanistan,AFG,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2024,NA,1-5 scale; 5=best
Afghanistan,AFG,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2018,2.43502006355234,modeled ILO estimate
Afghanistan,AFG,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2019,2.10966111075194,modeled ILO estimate
